-6.11161436550501E11, -2.283434210756477E10, 2.3595752050890083E30
4.805475360700654E9, -4.4052283218864154E11, 2.317140636167469E30
2.612739540357516E11, -6.4144100546647766E10, 2.249812223467479E30
4.784518374094283E11, -3.671487377716203E10, 1.7409350934905388E30
-4.908417342390513E11, 4.560451265457834E11, 2.0326375241396632E30
-4.780325954131081E11, -2.2594265030117438E11, 2.100304233187533E30
3.6756514165486176E11, -3.1270489818494293E11, 2.0407154088279288E30
3.61810556107906E11, 4.7235218478601434E11, 1.9407769341543082E30
-3.768831637032062E11, -2.6375475719591458E11, 1.645717449285713E30
1.795978698200764E11, -1.8943157547192484E11, 1.9267599939896924E30
-4.899524563959637E11, 3.2414235603788513E10, 1.7938247798587656E30
4.8900004348793335E10, 6.891935440852762E11, 1.7720915876555434E30
3.902356382153256E11, -1.785265727564342E11, 1.9272723197962954E30
2.8732403474450055E11, -1.1187614494933499E11, 2.0730582805871968E30
3.851314631082699E11, -1.1867085139253694E11, 2.045271883300242E30
-1.7742535538315546E11, 2.3295642794667206E11, 2.1480792247968722E30
5.346470568457597E11, -2.0868215142798514E11, 1.7476654135329628E30
2.6287384320909384E11, 1.683868833095305E11, 2.0043485865025777E30
5.0075992651810815E11, -2.126101614503793E10, 1.8104374966533805E30
-3.594028287530948E10, -4.517077303922378E11, 1.650858664954073E30
-4.9271405729224335E11, 1.4070953539630103E11, 1.6452369835733256E30
7.54472491520219E10, 5.463586811407231E11, 2.0021277462584912E30
9.231527835160286E10, 4.242839973906592E11, 2.0405865732124418E30
3.6051889065076996E11, -2.0392292898351053E11, 1.6261947457572286E30
-1.4012111766840952E11, 4.4230901570603973E11, 1.61576029990982E30
2.7201802290783948E11, -5.890007439513593E11, 2.2985456132641782E30
-4.732878062528819E9, 3.89331760247289E11, 1.835466504934857E30
-3.3265972590771735E11, -2.1333918374745654E11, 2.0144039597908097E30
-6.140558585234344E11, -4.827922073091074E10, 2.2450569094541612E30
2.6038160567711987E11, 1.2529082598856523E11, 2.2311383921104916E30
