2.4496301501333377E11, -3.362722005850206E11, 9.951395572458744E29
-3.9569735892251135E11, 1.2848918924354822E11, 9.935222337913143E29
5.750071059336475E11, 5.5796932716021515E10, 2.9801904977503236E30
-5.758595286066266E11, 4.617654044705835E10, 9.943587464919928E29
4.040134644478637E11, 4.2914751320926166E11, 9.941127739836194E29
-3.493335212055905E11, 4.7472155892792755E11, 2.980674479841906E30
1.2853453679689024E11, 3.413406089181646E11, 9.937197627953774E29
3.25306717462833E11, 1.6495477568039996E11, 2.985436841403595E30
4.8015051349656146E11, -2.717545270601902E11, 1.9869249757867582E30
-4.815661463551536E11, -2.6923797145530203E11, 9.94685566208545E29
1.5031627273719833E11, -3.291778310196439E11, 2.984370162388978E30
3.132126661499174E11, -1.8124804012088354E11, 1.9866354352611524E30
5.2165847339153345E11, 3.6176721895078107E11, 2.982981088100842E30
6.258046961580348E11, 1.0663754420989539E11, 9.939928315179293E29
3.9901802662392816E11, 1.8719119187083133E11, 2.9835741720604573E30
3.726578079629863E11, -2.353339882998166E11, 2.9815507890249364E30
3.8972529370330664E11, -1.1185553583645184E11, 1.9881259387064308E30
-2.975703284038936E11, 2.75407634431196E11, 1.9870754310480782E30
1.6612766003511584E11, -3.9186291192940125E11, 1.9867355653686743E30
-5.298456750036895E10, -4.2231217929552014E11, 1.9881604425898435E30
