4.8852581024168823E11, 1.6264921795077637E11, 1.9888033666235642E30
2.4075763693283228E11, -5.2105430181276715E11, 1.989904225310279E30
-1.6293717038041907E11, -5.078418382901707E11, 9.943277558220655E29
3.044845922055173E11, -5.328321846784672E11, 2.9798422088049893E30
-4.6202041367276306E10, 4.8265487497677075E11, 2.985356557152606E30
-4.1314401012147394E11, -2.4587894457769235E11, 1.9876909286733192E30
-1.7137060920518213E11, 5.847641888595325E11, 1.989377726303456E30
2.0107479438227737E10, 3.023081412040042E11, 2.9801336366108804E30
2.1127699824252228E11, -1.4615071592929712E11, 1.9884813309745995E30
-2.805016205198477E10, 6.38387976954823E11, 9.94139576869759E29
3.821970577443333E11, -1.9048647244283713E11, 9.945247291205733E29
2.966482526237323E11, 1.3553906131648012E11, 2.981615177595381E30
-1.458313369887388E11, 2.0332912547796658E11, 9.939067324186923E29
-4.5869389737061597E11, 5.0868423240802704E11, 9.933553759306294E29
2.6927495702226212E11, -2.395296889798194E11, 1.9874666006199448E30
6.402227747194163E10, 3.9225157152724524E11, 1.986906286878248E30
9.099449689567743E10, 3.7410524609278705E11, 9.936407182420749E29
3.764479902335981E11, -3.7339605693019006E11, 1.9895594293286966E30
-2.47981471409456E11, -3.219340560665249E11, 1.9868154587401432E30
2.6616367711490448E10, -4.7684093915148004E11, 1.987463177419949E30
-6.663040389919072E10, -5.52028168184354E11, 2.9812708380387236E30
1.0137188266596204E11, -3.73328493354165E11, 9.932925612818855E29
-2.113829814552671E11, -5.0692746223994525E11, 1.9873939634128583E30
4.128302107698209E11, 2.221076662341157E10, 2.981489117535298E30
-5.182598205547293E11, 3.083834432401085E11, 2.9846736713011253E30
-1.2057207380323303E11, 4.200375980262276E11, 9.945860181373084E29
-2.48446961311107E11, -2.214580828516542E11, 9.932855474107891E29
1.8901816947673642E11, -3.915725590956264E11, 2.9840440574313374E30
3.5026955507398486E11, 1.2164181683148283E11, 1.9881833604872462E30
-7.080734320040231E10, -5.033122285164103E11, 1.9885011758819307E30
5.785203344055903E11, 3.828123627877157E11, 9.952129395851517E29
2.4575828141989853E11, 1.3013489395394116E11, 1.9883969017582605E30
3.691251501534861E11, 8.278585850950125E10, 2.982402641364829E30
2.441793817146616E11, 5.0334586434678345E11, 1.9903339893851786E30
-1.423158951824256E11, -3.0271703443773E11, 2.9846949788571684E30
3.734285417631996E11, -4.0013013989117096E10, 9.939886645102112E29
-4.443146428226768E11, -4.9961344803173737E11, 1.9902719075988683E30
9.530958791999828E10, -2.7263015300219263E11, 1.9872888476294974E30
1.418715895862996E11, -6.739970904430111E11, 1.9872771051835154E30
-3.218595187239654E11, -1.324674429156156E11, 1.9872396817874282E30
-3.004556194180484E11, -1.2213774438312851E11, 2.9854669531966187E30
-3.21737258962325E10, -5.68799101492502E11, 1.9869355181811458E30
-3.2019882016705774E11, 5.691433708475333E11, 1.9879033446060546E30
-3.790795615278168E11, 5.2157657767185077E11, 9.945308404973079E29
-4.341390520076248E11, -3.500061620558491E11, 9.944142543493291E29
1.936654541263713E11, 6.375699484561647E11, 2.980337168704626E30
-9.329064490831175E10, -2.449618227117704E11, 9.942025162435346E29
-6.216287327711338E11, -1.8487368710566626E11, 9.93612282801562E29
-3.678369386862892E11, -5.439171667508959E11, 9.933665454001436E29
-1.63295237786619E11, 3.1331072606872156E11, 1.987133423293368E30
-3.5717811325366174E11, -2.134029048393731E11, 1.988416763456451E30
1.0954992675251399E11, -4.828908235943198E11, 9.951943915638914E29
-2.2336893636463937E11, -4.0425451931848193E11, 2.982385474937027E30
-2.9978663666241864E11, 1.1232160749776251E11, 2.981038254579584E30
-5.762555202189646E11, 1.5518834017487863E11, 9.947297339817867E29
6.93998084614335E8, 2.5408122849600085E11, 2.9847573157280633E30
-2.6459799856464233E11, -9.946335144398024E10, 1.9881626761286756E30
-1.2690138292602484E11, -4.279652768487596E11, 1.9902360830160066E30
1.526852772553031E11, -2.7142679268143903E11, 2.9804719936859875E30
5.915957504909976E11, 1.7904513727601395E11, 1.9879761803528422E30
4.736898528177609E11, -2.6930206924906235E11, 9.932942437312048E29
-4.8300876674005304E11, 2.9864434411929785E11, 9.94837354339324E29
-3.745417059279902E11, -5.75594721458444E11, 2.984867710180888E30
-2.891568097342179E11, -5.61827369652176E11, 9.938343506585675E29
9.23160267150613E10, -2.9318370006867926E11, 2.9834301796377376E30
5.764811807298198E11, -7.089908957208359E10, 9.947699311788709E29
-3.208988146829922E11, -2.0424398823750754E11, 9.948932841592812E29
2.7559787228162164E11, -2.1785246762355377E11, 2.985252670845844E30
-5.734130085064094E11, -1.025085616630585E11, 1.9893776248022705E30
1.5338101235193173E11, 3.7955355986870044E11, 9.950793801465043E29
-3.1952944907607477E11, 2.893181041577047E11, 1.9890035204031328E30
-5.045016497458897E11, -1.2601799211478357E11, 1.988814947616482E30
-3.8788857552115704E11, -2.31753701024196E11, 9.943326384461421E29
-7.188385150898091E10, 6.552665427692175E11, 1.9872747531923043E30
-3.9830295055685864E11, 5.092438428649454E11, 2.9837673538361724E30
-4.220942971732407E11, -4.086515608496675E11, 1.9872057408485334E30
-1.4133443187220666E9, 3.2837465361260693E11, 2.9805844202033653E30
-5.745622930856959E11, 3.633019393959289E11, 1.9888812178150667E30
6.637221261975488E11, -2.1605327267515784E11, 9.9377637968213E29
-2.5059684130739307E11, -1.5651409608259326E11, 9.936876769538868E29
-4.106539216612596E11, 8.315847546530804E10, 2.981317505474393E30
-4.412497914090908E11, -5.5157447571804905E9, 9.944629236140227E29
5.567249809678284E11, -2.0653273786929584E11, 2.980668551399141E30
-3.954884230330943E10, -4.205079095678608E11, 2.981945168608888E30
3.5813472090373236E11, -8.030737335890715E10, 2.9844863373142703E30
7.744827454820955E10, 2.6393554746796198E11, 2.984694272722941E30
1.66557003281506E11, -4.4359661867953357E11, 2.984037368580148E30
-2.012990318793215E11, -1.710004941347864E11, 2.9853140929298827E30
2.956098863123169E11, 4.325023426405212E11, 2.9831551359353675E30
2.7357139790916898E11, 1.1682035896229579E11, 9.944698100952279E29
6.177652631572863E11, 9.26775264722748E10, 2.980668336688111E30
-2.0968472955393088E11, -6.054430607824109E11, 2.9849430508698096E30
1.3206953216380934E11, -6.010877407848047E11, 2.9806826739206803E30
4.853545567237468E11, -1.0722484663637578E11, 2.980804444597365E30
2.823652718941607E11, -1.4048493235001898E11, 2.983469556106554E30
-2.19917078751077E10, -4.8713901068739844E11, 9.942212049834771E29
-3.969932962431824E11, -2.503419624589316E11, 9.94755850708828E29
5.478183643568927E11, 3.2386560531708356E11, 9.943289899872372E29
3.312394326826372E10, -3.9816567716773596E11, 9.938705835626537E29
5.024792637158008E11, -1.9955817453029728E10, 9.941832672511903E29
