-3.629122435838655E11, 5.077660333436999E11, 1.9875508027237476E30
-4.8497773161896936E11, 3.9284633254542316E11, 1.9879723882014182E30
-4.1031195260142065E11, 2.7981973897339703E11, 1.9898280177611644E30
-1.1476299526962236E11, -4.8320227615717535E11, 1.9871233063681607E30
-2.138011271981183E11, 2.529537613933184E11, 1.9868119107055863E30
3.302089991904746E11, 2.5662116978903736E10, 1.9888269355342576E30
3.677914564031303E11, -1.6156623633963162E11, 1.987226658036043E30
3.751246958940487E11, 1.437207941060961E11, 1.9874491934020265E30
2.3589557966838058E11, -2.9420655420000385E11, 1.9875091490338294E30
3.3859261591745404E11, 1.6600982346685547E11, 1.9868905689530073E30
3.9592025828277576E11, -1.769440318217555E11, 1.989274347148153E30
-4.178963243742579E11, -1.1586502229112683E11, 1.9880928080001312E30
-2.4910438514146124E11, 9.85517918858676E10, 1.988417612585291E30
1.950601003892133E11, -1.836219148597761E11, 1.9876296827123645E30
3.8707255235936554E10, -5.184607203211265E11, 1.9901076864419706E30
5.133073898536446E11, 8.255479177758154E10, 1.9880096339177104E30
1.8534254212599146E11, -5.110491146334707E11, 1.9867292867016514E30
5.415666222381069E11, -4.7208570906000305E10, 1.990134164016317E30
3.7355099421255383E11, -4.6547218141256067E11, 1.9876581439029168E30
2.3419191797783505E11, 5.4896160384859174E11, 1.990424169009985E30
