-6.010618509649712E11, -3.648443385537373E10, 1.609376245192519E30
3.7492405785875995E11, 1.161658179177423E11, 2.3710500792478927E30
5.035809751783736E11, -1.2735382553132555E11, 2.275840505176151E30
1.83952588398474E10, -2.6011932365207632E11, 1.8660997902209837E30
-5.4843615802156335E11, -2.9490904598809814E11, 2.3188671327005415E30
-4.171546083553495E11, 1.3480043020262546E11, 1.8167213312783414E30
4.948606963706141E11, -3.9635660133513837E11, 1.9804804078455043E30
-2.84971191749383E11, -3.2050454505188086E11, 1.8042124621025858E30
1.3410221900359957E10, -2.518105259527558E11, 1.9566840346868478E30
-3.0647403339468884E11, -4.68601731715762E11, 2.0043606963150053E30
2.4539798021713797E11, 5.812100237448425E11, 2.2639327329725373E30
-2.340004678232965E11, 2.9864307148643195E11, 1.7967494091779367E30
-2.5880217102550436E11, -5.746679288311862E10, 2.1858706172806604E30
-1.5087364629217673E11, 4.358417684998325E11, 2.214475508706293E30
-4.0222059777459705E11, -4.882828612884104E11, 2.0127238922617272E30
1.91445517093929E11, 3.7280334149499176E11, 2.1372043446170046E30
-1.2417938320349768E11, 2.932970124692666E11, 1.7584947427475168E30
3.696183270302361E11, -4.9400492324128876E11, 2.2784955293287914E30
-2.0481178189001492E11, -1.715441051455781E11, 1.777002351755418E30
-2.0285513369427353E11, -2.6884646983425232E11, 1.9553939848799739E30
3.677502250748982E11, 2.9519244007179944E11, 1.9422430016473043E30
2.764127116089792E11, 3.4837964640471375E10, 1.6793036721748543E30
3.7281269312834344E11, -6.006912140020079E10, 1.6446048893273195E30
-3.823467722062337E11, 4.963168417861615E10, 2.1146901246230684E30
-3.65886613993339E11, 5.0070808006687787E11, 1.679709604184279E30
-5.116585564521055E11, 1.0179588392354173E11, 1.9119473428654265E30
-4.5970027814377014E11, 2.998663699442901E11, 2.305933623636195E30
-2.6232684277800922E11, 1.362907999261411E11, 2.217211169368416E30
-2.3312955604539804E11, -2.821938118926275E11, 1.5956320574268578E30
-3.447107694475152E10, 2.7051197027938382E11, 2.0333454614034478E30
-5.033478143769132E11, 5.185671292618779E10, 2.2991557538863664E30
1.1537414649466487E11, 6.488963208910553E11, 1.9309399343817348E30
2.1917425250910504E11, 2.599387239798003E11, 1.892434436072915E30
6.997435004770016E10, 6.532137867744939E11, 2.321063024599883E30
-1.5009023451280734E11, -5.814301532199512E11, 2.313642756889992E30
2.5281183842520258E11, 7.09082711862514E10, 1.6379964438501746E30
3.0839554069080597E11, -1.0042470773159091E11, 2.2952164167029762E30
-3.596607315153141E10, -6.071477433390327E11, 1.9882075258864813E30
-3.2349531260203314E11, 1.2403726431263458E11, 1.8930115142566024E30
-3.9223399592625595E10, -2.9525864099290576E11, 1.8006309965988723E30
4.5404049834968085E11, 1.3759203025531213E11, 1.8458935727716785E30
1.9994027746281433E11, 4.3599679118687756E11, 2.1413274396673034E30
-4.617723838373425E11, -1.1705300510881142E11, 1.9588527900113935E30
-5.718543855996188E11, 2.9599229469110266E11, 2.1791541284296604E30
1.1806641680095338E11, 5.3139830292685535E11, 1.818590570227026E30
-3.9117581766925775E11, 2.5715711618604727E11, 2.0116836214551964E30
1.3441026181364145E10, -5.1273025258946936E11, 1.6859574123433294E30
4.2787325365948914E11, -5.0513022430146954E11, 1.909404613628078E30
5.676023912815834E11, 1.837785886472352E11, 2.1315548690952636E30
2.326244976346452E11, -1.596351568468692E11, 1.9786594470931956E30
